id,record_sha256,part,qualifies_80,full_detail,returns_percent,sources
V13-a40bd2cf5298f394,245f04c19dbef13a22d79de8e25bb44b87e6060129642e0eea5b0e14f6a46851,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a40c00288945f7b6,c08332facd403e6a1eff7daa27de6650407b895cb3564f2d1ae3f0ae540ac224,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":87.52602939,""regimes.BULL"":59.27016189,""regimes.SIDEWAYS"":59.61023075,""worst_net"":59.27016189}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a41c5b74e7b9da59,05863aff90ad0ad7f0269d11f87b24be5ad9450ce44b8a5c00f25eb4f6dc308e,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":98.00382704,""regimes.BULL"":56.535165,""regimes.SIDEWAYS"":56.535165,""worst_net"":56.535165}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a41f22cdb51d5c5d,c1a6f4ad00294c890ced8841036f4037bf6e2de7d3e18b93b4b2b2bff8d5989c,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.52572379,""regimes.BULL"":79.4419641,""regimes.SIDEWAYS"":79.29841052,""worst_net"":79.29841052}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a420db0f44f97809,9d034a7b9b1c7287a97ab1ec35b0d819a122d6841459f2c89e05c3e94113cac0,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":57.78949593,""regimes.BULL"":75.4548772,""regimes.SIDEWAYS"":84.22762106,""worst_net"":57.78949593}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a420ee5984c74890,1ebe8bb98a116a51c92a1662d8c4403e0f0ffe0f5cc12528b3ac3c48d6a0fc48,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":12.64146592,""regimes.BULL"":88.34387834,""regimes.SIDEWAYS"":88.34387834,""worst_net"":12.64146592}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a420ee5984c74890,6dce75b26e1221b370949bd1864df7295f16b6a2c878590b6e6efe470184802e,records/part-0004.jsonl.gz,0,False,"{""worst_net"":12.64146592}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a4218f832dc1ceb3,bff37d06d7e0303547bc79f3a21ad73133e873d1a1cdc6740d5f7aa1cdbd43c8,records/part-0004.jsonl.gz,0,False,"{""worst_net"":7.46607488}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a4218f832dc1ceb3,dcefe29bd2c8b83dbaa5d7967b66bac0b1cb6a5502d913ef693d3e7d0ab2501e,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":91.06489188,""regimes.BULL"":16.985856,""regimes.SIDEWAYS"":7.46607488,""worst_net"":7.46607488}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a422794678a963ba,410127d4ac04aa5011ee454ae0649cbeda62df215766f2c2a6af95f9d40cb43b,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a42a04bd552c6428,47d8b986abf9b4e0ff077faef358fb5569acad9a302eedc171f8ebb33f2a3f87,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":87.16735599,""regimes.BULL"":67.70869411,""regimes.SIDEWAYS"":57.03827876,""worst_net"":57.03827876}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a42b0712991a8e54,08bdc136fa45a2b8e53b4a895cfbd4684c6cebdd026410d53c9ac4f7dcb7a228,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a42ccf5f389b6a89,df241f9850360cb3389d69ffd2015326e8802171d00a7640df49cebbf82a730a,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a42d6055c22444bf,77f64db37e0957673ba42330e5290f4cc4f8510791e5d4b976d951696754e6a0,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a4314aa4e453aa9e,05e1f9d7992c02c6b3a10c60d4bf9986010a3befae78373816ae2ddda49a5c4d,records/part-0004.jsonl.gz,0,False,"{""worst_net"":26.52324775}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a4314aa4e453aa9e,07c336f6e7e20ab0a4a28f4052a8a5f6034069c2864278087d033aecadb3ee85,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":26.52324775,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.26333105,""worst_net"":26.52324775}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a43ef757fa4f318f,11db0c30072b7671eb2dbb9dd0396397ee0ff9173b6e2569bd7850b9425cd2ad,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a4475bca4643ca14,82b5b1eeb4c904af53633e4453abc50787e9de1e859564fc250a9ebce42a6c60,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":119.17757454,""regimes.BULL"":55.1328216,""regimes.SIDEWAYS"":55.1328216,""worst_net"":55.1328216}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a459c15127a926b5,b0112675a5c298f5c73e0828ff43b09c2211086162df635a24a145c8fd2f5b3b,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a45f9f371c4d5894,5b2744d7e000a5e4cc26b70267555de5e62ce10013f9340eb271ec890b9e4006,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":55.63513102,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":55.63513102}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a469d0ad2db7cf79,3eb6b7f64df21f7c28676b31bb0329f699b96a21b0e282c1a751c6f7ca169b37,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":48.73102288,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":48.73102288}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a469d0ad2db7cf79,8cfe6844596123b2809c21f65f0293135f0c2b91916c83c8f1966976f79ce2d8,records/part-0004.jsonl.gz,0,False,"{""worst_net"":48.73102288}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a46f72517fcaeb10,77d4e66de6e56eee2c9e19b16e872bab291c1e11c7a17adc44cddc214f72d770,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":63.45271195,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":63.45271195}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a4714f07bfb1f059,2d416e354a02aabf3988e685899a0ee8af873527c36cf886b5adbbcf62dbddc8,records/part-0004.jsonl.gz,0,True,"{""regimes.BEAR"":53.0425278,""regimes.BULL"":53.76495075,""regimes.SIDEWAYS"":54.09326504,""worst_net"":53.0425278}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a4899c4e542da432,aee164480d66ae83e9322218e6f1427d3ea3222ba5aea6599f4f1045774f6a2a,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a4c5c348e085487d,13db0af22f0b64c1c0e462f92a6051a55f21dd1948976910ff103f11e21b58fd,records/part-0004.jsonl.gz,0,False,"{""worst_net"":-14.96801078}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a4c5c348e085487d,d874616a656e9a0e2e9bb135d1fc3bb1dd42c4b634db596ef26893abccdd064b,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":-14.96801078,""regimes.BULL"":75.4548772,""regimes.SIDEWAYS"":83.93297477,""worst_net"":-14.96801078}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a4d001fdf1f058ad,d1cbcede7a260bbbc5064c215d9f1b03ccccf326635a49799cf5774147c2cbc1,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":80.21688647,""regimes.BULL"":79.80910703,""regimes.SIDEWAYS"":80.19303002,""worst_net"":79.80910703}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a4e0cc0dd6a1d423,b9169b50378e15abf85decad56e74fa56671ea2d4da7a7750fe2ad6b3196e65e,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.52572379,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a4e26caa9cfaa17c,f43dde424338c2160f52d15c4f55c7095103d995554a99ce0ca6920a40adceaa,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":116.32307777,""regimes.BULL"":84.22762106,""regimes.SIDEWAYS"":84.08023896,""worst_net"":84.08023896}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a4e5145c50c35bd7,40f6a82ee44e1d7bee5874e2ac6dd41c57767ac0984d297ba3e8e251b04b659b,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":90.15112638,""regimes.BULL"":84.05825311,""regimes.SIDEWAYS"":84.12782063,""worst_net"":84.05825311}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a50eff43f29ff5dd,33efd1208c55840b2af7bbb0c233f726e33894205d4c65b2618af35c1bda01a9,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a519c8948d4ae098,3c7bcc30dababc59170bb4aa51760d612e424f726fbdf9ee97c0bbc9f73cafe5,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":87.27851642,""regimes.BULL"":59.27016189,""regimes.SIDEWAYS"":59.61023075,""worst_net"":59.27016189}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a51a88e71d8a4406,0f5c52ad65d93591ebcef6dcf0c0c538cb3e905f8c4b3161acb1897183b74f23,records/part-0004.jsonl.gz,0,False,"{""worst_net"":31.7223849}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a51a88e71d8a4406,c0d9fd0ea255df396c405c14927bdbe3e22f933452c3f20432b852169d75c624,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":128.59409285,""regimes.BULL"":31.7223849,""regimes.SIDEWAYS"":44.89462339,""worst_net"":31.7223849}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a52185c45628235c,d7e94385c6cff0c5eb6bed0bffd8e435ce3e3947b6561a2bd4d12fdda14f89a6,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":26.76250596,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":26.76250596}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a52185c45628235c,de52e6305df09ead348dd2e030e6f6c93d40ba584ade149e481002f0c67fec5b,records/part-0004.jsonl.gz,0,False,"{""worst_net"":26.76250596}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a529b93aa4f4fbf4,7fe28c149cb065d17d51e9925e5652c699828cf03e9acaeb0b5ec42574ef8274,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":84.16916891,""regimes.BULL"":84.12684008,""regimes.SIDEWAYS"":83.97953861,""worst_net"":83.97953861}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a54fd87f0da30454,9a8281a030d00c84cdef59f579a2df88ec48abafa93aac12d64af333aac04583,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5526cf839eb4083,0b19616340cc8e9caee719a0f3a0ac5710e5596a6c55b97cffd4cfc0e3cd827e,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":104.52288361,""regimes.BULL"":55.17506779,""regimes.SIDEWAYS"":55.50639292,""worst_net"":55.17506779}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a55cccdeac4974ce,a97406131add561d9be88a89bd7a6f2f4620e3bd87b9e9483eebf27453f227d5,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":82.69568459,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":82.69568459}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5695be8d30d7af8,bbd1cf914fad2fc78875a9510a798e18ec1e3c41f7d08860dd86b6956d7e09db,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":119.17757454,""regimes.BULL"":55.1328216,""regimes.SIDEWAYS"":55.1328216,""worst_net"":55.1328216}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a56c76387472cf2d,5570ae8ddf627ad25d0f1972443a4f3586b81adb05ab93940a837e485eeafcf0,records/part-0004.jsonl.gz,0,False,"{""worst_net"":14.03545133}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a56c76387472cf2d,c165f34308c07052d63f353d309513a010984977fc2e23a78d7bb571c903ae1e,records/part-0004.jsonl.gz,0,True,"{""regimes.BEAR"":56.91563927,""regimes.BULL"":27.62815625,""regimes.SIDEWAYS"":14.03545133,""worst_net"":14.03545133}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a56ead5f750e1689,5d440d66b082b15a66b88106ca2a4b1d3c7e0738f325a4fab15875de6606bcf7,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.52572379,""regimes.BULL"":79.4419641,""regimes.SIDEWAYS"":79.29841052,""worst_net"":79.29841052}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a56f4f63d4846482,10f39f28f0df3c3a2655a88630d4b3872aa37d98237588fe556d1a48740d2b2b,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":105.31848912,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a57b534a2c9ecbd5,d89420905aa4f9a0edf0378cff2bfb1d09c38e82a26b9dc6b81305a6bff37697,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":80.11065446,""regimes.BULL"":59.09600097,""regimes.SIDEWAYS"":67.47075698,""worst_net"":59.09600097}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a57ddec53dc58e1f,82d0ebe8ea3450c969bed5eb1a59e4c0109b72e7902f7dd4c547b70822c4bf95,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":145.73437578,""regimes.BULL"":42.30462012,""regimes.SIDEWAYS"":53.2225246,""worst_net"":42.30462012}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a57ddec53dc58e1f,fe51a6a65fe889940e94e0bc60938898ad738a7b354a85305a0df7ff377c9133,records/part-0004.jsonl.gz,0,False,"{""worst_net"":42.30462012}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a581f19f7e1eae28,1e97f5f0cf40a84ae41e39ab4f928e8f7c8769d8345cb0afed2ea501f45cbfad,records/part-0004.jsonl.gz,0,False,"{""worst_net"":28.00845442}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a581f19f7e1eae28,a0282ccc9a51ddaa8b54341f1cfda474b4697f917e0aa636ce887f4f676993eb,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":88.96155425,""regimes.BULL"":28.00845442,""regimes.SIDEWAYS"":34.48888242,""worst_net"":28.00845442}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a58c6394bad226c7,5f4cc91ac6cb9a905403fdda3a83026d503aa97e1cc24fa24be8691bae5142a2,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":87.16735599,""regimes.BULL"":62.75915111,""regimes.SIDEWAYS"":62.75915111,""worst_net"":62.75915111}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a58ccd79c09527ff,42f8577310e52f11e3eda9723cc62a9db96f040bdd791abfb65c25d5d5b1d41d,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a58d99f2b1eb015a,6c244102fc2f4f0dffc21f4f045e4d29c45192412895d096c98f3f9b5c11f6b3,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":93.1139686,""regimes.BULL"":24.88212953,""regimes.SIDEWAYS"":7.96425027,""worst_net"":7.96425027}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a58d99f2b1eb015a,e51d5b5346d7d3cf1180cdc64ee40f7fa7e2e9ecaffb37a9ae873d7ad896a548,records/part-0004.jsonl.gz,0,False,"{""worst_net"":7.96425027}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a59b1086c80c9bd6,94864dbf1d644f728cbe66e6453d1c98dbd992604bd237218a033be28da97ea8,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":95.36576014,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a59b8735be7c8e6c,1aff8b7cddb1f9801e6e746ff34d8cc244b28fb9c748b52938ef5ac442cd7c23,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":125.21217144,""regimes.BULL"":40.68160394,""regimes.SIDEWAYS"":47.71568414,""worst_net"":40.68160394}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a59b8735be7c8e6c,48d1915ffe0e0839bcf50053ea2a9c9177a149040ef07f7793c26f491aa72f63,records/part-0004.jsonl.gz,0,False,"{""worst_net"":40.68160394}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a59d463ecb963ee1,afbe1c73d828682666bedceed085751f55580515fdc39aa19aef29b4d5d5ea15,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.52572379,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5ab3089bc475a15,9eccea3f7ba26b11a00afe9552aaae8184cf665df5f4c39678fa82dc961a87e1,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5bbb018ca864f76,59d0c34faa53000a57b27e771a5cafd2dfe7df58531e0d0bce202e0899dcb9da,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":82.87568429,""regimes.BULL"":72.62810881,""regimes.SIDEWAYS"":72.62810881,""worst_net"":72.62810881}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5bf825981b68a17,c37812cf0f518349d72342858252f0763fdeaa5277ca9d250e6c15fc3464769f,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":116.32307777,""regimes.BULL"":84.22762106,""regimes.SIDEWAYS"":84.08023896,""worst_net"":84.08023896}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5c0ebdfa7095ec1,06816228b53e09fc4ca8430fbac13984f9c76b08cf4195901246da3c97eaffc1,records/part-0004.jsonl.gz,0,False,"{""worst_net"":26.76250596}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5c0ebdfa7095ec1,c73c3cc357b773f0850102813db6e50da61be318a1c32f6fc35621238f08c212,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":26.76250596,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":26.76250596}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a5c7b4b1ea7248d2,71feafbc7d0a02775404e06318a064a89cfc27977b841ff481071c7f9550b172,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5cc34b9708d70e8,619d79da1dc8f70d2bb3f09f453e331bdcd447c5d8e3e979694111e23986a5ad,records/part-0004.jsonl.gz,0,False,"{""worst_net"":26.72592813}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5cc34b9708d70e8,93dfa5a468f5d906c810517f3b1d0bac744de0102f2ccdbdbe52c26d71078d7d,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":26.72592813,""regimes.BULL"":79.4419641,""regimes.SIDEWAYS"":88.26333105,""worst_net"":26.72592813}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a5dbfacf0e467b23,059a9ec08b88b51ea6e6a140bef5e644a42381d8e087196fbefe7b4680ab30fe,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":105.15423433,""regimes.BULL"":79.4419641,""regimes.SIDEWAYS"":79.29841052,""worst_net"":79.29841052}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5e26aee6e3491b3,73cb6f378bb8138f866c42aa1303979552dd1907fa7ee3f7b8146a474d92b216,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":83.10015414,""regimes.BULL"":62.75915111,""regimes.SIDEWAYS"":70.89710866,""worst_net"":62.75915111}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5f4c65240e46046,7cb2121e54fa6ecf4b5603ba10af52b4eca45dc75aaf6fe6ba86e10e03ef3231,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":105.31848912,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5fc094cfcd78726,2f514388e1f4b7d44ed4ece9ba503fea4a930cbf1aea63439fb01c568bb97eb9,records/part-0004.jsonl.gz,0,False,"{""worst_net"":42.30462012}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5fc094cfcd78726,53045339fbeffcd1df62e239bd5f805eb4d8a221ca94af914f26776410898fb5,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":145.73437578,""regimes.BULL"":42.30462012,""regimes.SIDEWAYS"":53.2225246,""worst_net"":42.30462012}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a5fc16a321317a9e,669d2269bbcc65f9f638986f519f8f6a9952bf9e92c0d889db6639d4db351feb,records/part-0004.jsonl.gz,0,False,"{""worst_net"":7.71703891}",live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a5fc16a321317a9e,f94504b1f8f3384f133edb9442132a38ce398dab7339cdd345926ba57688fcf5,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":7.71703891,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":7.71703891}",before-cleanup/v13-6a0382929b3c2184.sqlite3
V13-a600a5c36e1a2a89,f95b6fb6fade7e6178bae451180af13bbbe50621e0b7fed11bcefb3a85dac421,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a602cdfdda67dd5d,ac504cdecb9ec0f2d7e7d1959bfbcf31784fa63bdafc55147f62a69b5053dc15,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.52572379,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.26333105,""worst_net"":88.26333105}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
V13-a60a689620430e5d,fb6bd31ea64d873568441629e2564a7c1a7979a81a48467063fba0655f7deee1,records/part-0004.jsonl.gz,1,True,"{""regimes.BEAR"":96.68307025,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v13-6a0382929b3c2184.sqlite3;live/experiments/v13-6a0382929b3c2184/research.sqlite3
